job_id,job_title,company_name,location,description_text,job_type,date_posted,apply_link,company_website,job_publisher
nd7UWsKpIOBR4qavAAAAAA==,"Senior Machine Learning engineer (Python, Azure databricks, Devops, Pyspark/ SPARK, Github, MLE models, Tensorflow)",NielsenIQ,"Pimpri-Chinchwad, IN","Company Description

FK - Growth from Knowledge.

For over 89 years, we have earned the trust of our clients around the world by solving critical questions in their decision-making process. We fuel their growth by providing a complete understanding of their consumers’ buying behavior, and the dynamics impacting their markets, brands and media trends.

In 2023, GfK combined with NIQ, bringing together two industry leaders with unparalleled global reach. With a holistic retail read and the most comprehensive consumer insights - delivered with advanced analytics through state-of-the-art platforms - GfK drives “Growth from Knowledge”.

Gfk is seeking a Machine Learning Engineer with hands-on Python experience and proven analytical and problem solving skills. You will be involved with various data engineering aspects - data collection, cleaning, and preprocessing, to training models and deploying them to production. The ideal candidate will possess strong technical and interpersonal skills, along with certain ML skills. In addition, the candidate will collaborate across multi-functional teams to achieve product milestones as agreed with stakeholders.

Job Description

Position Description
• Understanding business objectives and developing models that help to achieve them, along with metrics to track their progress
• Analyzing the ML algorithms that could be used to solve a given problem and ranking them by their success probability
• Exploring and visualizing data to gain an understanding of it, then identifying differences in data distribution that could affect performance when deploying the model in the real world
• Verifying data quality and ensuring it via data cleaning
• Defining validation strategies
• Defining the preprocessing or feature engineering to be done on a given dataset
• Defining data augmentation pipelines
• Finding available datasets that could be used for training
• Training models and tuning their hyperparameters
• Analyzing the errors of the model and designing strategies to overcome them
• Deploying models to production
• Work independently and collaboratively on a multi-disciplined project team in an Agile development environment
• Be actively involved in the design, development and testing activities for Big data product
• Provide feedback to development teams on code/architecture optimization

Qualifications

Required Skills and Experience
• 5+ years of experience in Machine learning with Devops
• 5+ years of hands-on experience developing Python ,PySpark
• Experience with Spark is preferred
• Possess a strong foundation in statistics and utilize statistical methods to analyze data and derive meaningful insights
• Familiarity with Azure Databricks or similar
• Proficiency with a deep learning frameworks such as TensorFlow or PyTorch or Keras
• Proficiency with Python and basic libraries for machine learning such as scikit-learn and pandas
• Expertise in visualizing and manipulating big datasets
• 5+ years of experience - Ability to select hardware to run an ML model with the required latency
• Familiarity with Azure services
• Proven experience with CI/CD
• Proven experience with version control ( Github, Bitbucket)
• Familiarity with Linux OS/concepts
• Strong written and verbal communication skills
• Self-motivated and ability to work well in a team

Education

Bachelor of Science degree from an accredited university

Additional Information
• Enjoy a flexible and rewarding work environment with peer-to-peer recognition platforms
• Recharge and revitalize with help of wellness plans made for you and your family
• Plan your future with financial wellness tools
• Stay relevant and upskill yourself with career development opportunities

Our Benefits
• Flexible working environment
• Volunteer time off
• LinkedIn Learning
• Employee-Assistance-Program (EAP)

About NIQ

NIQ is the world’s leading consumer intelligence company, delivering the most complete understanding of consumer buying behavior and revealing new pathways to growth. In 2023, NIQ combined with GfK, bringing together the two industry leaders with unparalleled global reach. With a holistic retail read and the most comprehensive consumer insights—delivered with advanced analytics through state-of-the-art platforms—NIQ delivers the Full View™. NIQ is an Advent International portfolio company with operations in 100+ markets, covering more than 90% of the world’s population.

For more information, visit NIQ.com

Want to keep up with our latest updates?

Follow us on: LinkedIn | Instagram | Twitter | Facebook

Our commitment to Diversity, Equity, and Inclusion

NIQ is committed to reflecting the diversity of the clients, communities, and markets we measure within our own workforce. We exist to count everyone and are on a mission to systematically embed inclusion and diversity into all aspects of our workforce, measurement, and products. We enthusiastically invite candidates who share that mission to join us. We are proud to be an Equal Opportunity/Affirmative Action-Employer, making decisions without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability status, age, marital status, protected veteran status or any other protected class. Our global non-discrimination policy covers these protected classes in every market in which we do business worldwide. Learn more about how we are driving diversity and inclusion in everything we do by visiting the NIQ News Center: https://nielseniq.com/global/en/news-center/diversity-inclusion",FULLTIME,2025-07-04T00:00:00.000Z,https://in.linkedin.com/jobs/view/senior-machine-learning-engineer-python-azure-databricks-devops-pyspark-spark-github-mle-models-tensorflow-at-nielseniq-4248191566?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://nielseniq.com,LinkedIn
tPT7qnV7obyj9u1jAAAAAA==,Machine Learning Engineer - Llms & Agent Systems,Affogato AI,"None, IN","Experience Level :
3–5 Years

Location :
Bengaluru, India

About the Role:

We are looking for a driven and experienced Machine Learning Engineer to join our team and help push the boundaries of what’s possible with Large Language Models (LLMs) and intelligent agents. This is a hands-on role for someone with a strong background in LLM tooling, evaluation, and data engineering, and a deep appreciation for building reusable, scalable, and open solutions.

You’ll work across the stack—from agent and tool design, model evaluation, and dataset construction to serving infrastructure and fine-tuning pipelines. We're especially excited about candidates who have made meaningful contributions to open-source LLM/AI infrastructure and want to build foundational systems used by others across the ecosystem.

Key Responsibilities:
• Design, build, and iterate on LLM-powered agents and tools, from prototypes to production.
• Develop robust evaluation frameworks, benchmark suites, and tools to systematically test LLM behaviors.
• Construct custom evaluation datasets, both synthetic and real-world, to validate model outputs at scale.
• Build scalable, production-grade data pipelines using Apache Spark or similar frameworks.
• Work on fine-tuning and training workflows for open-source and proprietary LLMs.
• Integrate and optimize inference using platforms like vLLM, llama.Cpp, and related systems.
• Contribute to the development of applications, emphasizing composability, traceability, and modularity.
• Actively participate in and contribute to open-source projects within the LLM/agent ecosystem.

Requirements:

Must-Have Skills:
• 3–5 years of experience in machine learning, with a strong focus on LLMs , agent design , or tool building .
• Demonstrable experience building LLM-based agents , including tool usage, planning, and memory systems.
• Proficiency in designing and implementing evaluation frameworks , metrics, and pipelines.
• Strong data engineering background, with hands-on experience in Apache Spark , Airflow , or similar tools.
• Familiarity with serving and inference systems like vLLM , llama.Cpp , or TensorRT-LLM .
• Deep understanding of building componentized ML systems.

Open-Source Contributions:
• Proven track record of contributing to open-source repositories related to LLMs, agent frameworks, evaluation tools, or model training.
• Experience maintaining your own open-source libraries or tooling is a major plus.
• Strong Git/GitHub practices, code documentation, and collaborative PR workflows.
• You’ll be expected to build tools, frameworks, or agents that may be released back to the community when possible.

Nice-to-Have:
• Familiarity with LLM orchestration frameworks like LangChain , CrewAI/AutoGen , Haystack , or DSPy .
• Experience training or fine-tuning models using LoRA , PEFT , or full-scale distributed training.
• Experience deploying LLM applications at scale in cloud or containerized environments (e.G., AWS , Kubernetes , Docker ).

What We Offer:
• The opportunity to work on state-of-the-art LLM and agent technologies.
• Encouragement and support for open-source contributions as part of your day-to-day.
• A fast-paced, collaborative, and research-focused environment.
• Influence over architectural decisions in a rapidly evolving space.

To Apply:

Please submit your resume and links to your GitHub, open-source projects, or public technical writing (blog posts, talks, etc.) to",FULLTIME,2025-07-02T00:00:00.000Z,https://www.recruit.net/job/machine-learning-engineer-llms-agent-jobs/60132F4F723E573B?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Recruit.net
I3lfniIXUiwj2KQBAAAAAA==,"Machine Learning Research Engineer, Apple Intelligence",Apple Inc.,"None, IN","Apple is where individual imaginations gather together, committing to the values that lead to great work. Every new product we build or service we create is the result of us making each other’s ideas stronger. That happens because every one of us shares a belief that we can make something wonderful and share it with the world, changing lives for the better. It’s the diversity of our people and their thinking that inspires the innovation that runs through everything we do. When we bring everybody in, we can do the best work of our lives. Here, you’ll do more than join something — you’ll add something.

Product Engineering International, part of the esteemed Software Engineering Organization, is seeking an accomplished ML Researcher to spearhead the development of cutting-edge generative modeling pipelines for a diverse range of popular international languages. In this pivotal role, you will be at the forefront of natural language processing, designing and implementing end-to-end solutions that will:
• Drive Innovation in Generative Modeling: Focus exclusively on building and optimizing generative models for international languages.
• Full-Stack Language Expertise: Own the entire generative modeling pipeline, from data preprocessing and model architecture design to training, evaluation, and deployment.
• Language Diversity: Prioritize working with a variety of popular international languages, ensuring our models are culturally and linguistically adaptable.

Are you a passionate ML researcher with a deep interest in natural language processing and a talent for building generative models that work seamlessly across languages? Join our team and make a meaningful impact!

Description

As a key pillar of Apple Intelligence, you bring impact to billions of users with your ML expertise, engineering passion, and programming skills. You will work with a hard-working and dedicated set of outstanding ML and software engineers on a wide range of advanced text generation technologies such as context-augmented text rewriting, safety-controlled text composition, free-form text transformation, and personalized smart interactions.

Our team specifically focuses on generative technologies for key International markets and ensures that the experience is top class for the popular languages in these markets. If you want to amplify your strong ML and NLP skills into user experiences that will reach every person around you, this is the perfect opportunity!

Minimum Qualifications
• 4+ years of machine learning expertise.
• Strong programming skills in Python/Objective C/Swift.
• Good exposure to Deep Learning libraries like PyTorch and TensorFlow.
• Thorough experience with common NLP algorithms and applications, including tokenization, language modeling, text decoding, and text classification.

Preferred Qualifications
• Experience with machine learning techniques, including implementing basic optimizers and regularizations, formulating and implementing loss functions for given tasks, applying insightful parameter tuning in model training and evaluation, reproducing and revising state-of-the-art research experiments, addressing accuracy and performance bottlenecks in distributed training and inference, and benchmarking different model compression methods.
• Experience programming with high-quality code across complex and large repositories, including implementing new optimizers or loss functions, algorithm optimizations for critical performance or accuracy, refactoring or redesigning existing codebases for improved robustness and flexibility, processing large datasets efficiently and accurately, establishing automated synthesis/training/evaluation pipelines across multiple sets of internal and external APIs, and applying common object-oriented design patterns.
• Experience in multi-modal modeling, presenting plans, progress, and results or demos regularly and concisely.
• Experience in NLP modeling for Indian languages is desired.",FULLTIME,2025-06-24T00:00:00.000Z,https://www.jobleads.com/in/job/machine-learning-research-engineer-apple-intelligence--india--e785350802f0a3c529a9ecc9f9826d4cf?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.apple.com,JobLeads
kYRpcu5OR4Il1obLAAAAAA==,"Director, Machine Learning Engineering",PayPal,"None, IN","Summary

This role involves driving the strategic vision and development of cutting-edge BNPL credit models and collection models. The Director will collaborate with data scientists, software engineers, and product teams to enhance services through innovative AI/ML solutions. Responsibilities include building scalable ML pipelines, ensuring data quality, and deploying models into production environments. The role requires managing multiple priorities, maintaining a presence in the India sites, leading the development and optimization of machine learning models, overseeing data preprocessing and analysis, and mentoring junior engineers and data scientists. The Director will also be responsible for publishing research findings and contributing to industry discussions.

Must Have
• Manage multiple priorities through solid project management.
• Define and drive the strategic vision for ML initiatives.
• Deep experience in AI/ML model development.
• Manage large AI/ML teams.

Good To Have
• Strong connections with the AI/ML ecosystem in India is a plus.

Perks
• Flexible work environment
• Employee shares options
• Health and life insurance
• More benefits

The Company

PayPal has been revolutionizing commerce globally for more than 25 years. Creating innovative experiences that make moving money, selling, and shopping simple, personalized, and secure, PayPal empowers consumers and businesses in approximately 200 markets to join and thrive in the global economy.

We operate a global, two-sided network at scale that connects hundreds of millions of merchants and consumers. We help merchants and consumers connect, transact, and complete payments, whether they are online or in person. PayPal is more than a connection to third-party payment networks. We provide proprietary payment solutions accepted by merchants that enable the completion of payments on our platform on behalf of our customers.

We offer our customers the flexibility to use their accounts to purchase and receive payments for goods and services, as well as the ability to transfer and withdraw funds. We enable consumers to exchange funds more safely with merchants using a variety of funding sources, which may include a bank account, a PayPal or Venmo account balance, PayPal and Venmo branded credit products, a credit card, a debit card, certain cryptocurrencies, or other stored value products such as gift cards, and eligible credit card rewards. Our PayPal, Venmo, and Xoom products also make it safer and simpler for friends and family to transfer funds to each other. We offer merchants an end-to-end payments solution that provides authorization and settlement capabilities, as well as instant access to funds and payouts. We also help merchants connect with their customers, process exchanges and returns, and manage risk. We enable consumers to engage in cross-border shopping and merchants to extend their global reach while reducing the complexity and friction involved in enabling cross-border trade.

Our beliefs are the foundation for how we conduct business every day. We live each day guided by our core values of Inclusion, Innovation, Collaboration, and Wellness. Together, our values ensure that we work together as one global team with our customers at the center of everything we do – and they push us to ensure we take care of ourselves, each other, and our communities.

Job Summary:
What you need to know about the role:
This job will drive the strategic vision and development of cutting-edge BNPL credit models and collection models across all products . The incumbent will work closely with data scientists, software engineers, and product teams to enhance services through innovative AI/ML solutions. The role involves building scalable ML pipelines, ensuring data quality, and deploying models into production environments to drive business insights and improve customer experiences.

Job Description:

Your way to impact -
• Manage multiple priorities through solid project management practices.
• Maintain strong presence in our India sites and help keep PayPal a great place to work.

Your day to day -
• Define and drive the strategic vision for machine learning initiatives across multiple teams or projects.
• Lead the development and optimization of state-of-the-art machine learning models.
• Oversee the preprocessing and analysis of large datasets.
• Deploy and maintain ML solutions in production environments.
• Collaborate with cross-functional teams to integrate ML models into products and services.
• Monitor and evaluate the performance of deployed models, making necessary adjustments.
• Mentor and guide junior engineers and data scientists.
• Publish research findings and contribute to industry discussions.
• Lead the development of new methodologies and frameworks for ML applications.

What do you need to bring-
• Minimum of 15 years of relevant work experience and a Bachelor's degree or equivalent experience.
• Minimum of 3 years management experience
• Deep experience in AI/ML model development, with a proven track record in financial services
• Experience in setting up & nurturing large AI / ML teams
• Advanced degree in Computer Science, Engineering, Statistics, or a related field.
• Exceptional communication skills, with the ability to articulate complex technical concepts to nontechnical stakeholders and executives.
• Strong connections with the AI/ML ecosystem in India is a plus.

Preferred Qualification:

Subsidiary:
PayPal

Travel Percent:
20

For the majority of employees, PayPal's balanced hybrid work model offers 3 days in the office for effective in-person collaboration and 2 days at your choice of either the PayPal office or your home workspace, ensuring that you equally have the benefits and conveniences of both locations.

Our Benefits:

At PayPal, we’re committed to building an equitable and inclusive global economy. And we can’t do this without our most important asset—you. That’s why we offer benefits to help you thrive in every stage of life. We champion your financial, physical, and mental health by offering valuable benefits and resources to help you care for the whole you.

We have great benefits including a flexible work environment, employee shares options, health and life insurance and more. To learn more about our benefits please visit https://www.paypalbenefits.com.

Who We Are:

Click Here to learn more about our culture and community.

Commitment to Diversity and Inclusion

PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state, or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at talentaccommodations@paypal.com.

Belonging at PayPal:

Our employees are central to advancing our mission, and we strive to create an environment where everyone can do their best work with a sense of purpose and belonging. Belonging at PayPal means creating a workplace with a sense of acceptance and security where all employees feel included and valued. We are proud to have a diverse workforce reflective of the merchants, consumers, and communities that we serve, and we continue to take tangible actions to cultivate inclusivity and belonging at PayPal.

Any general requests for consideration of your skills, please Join our Talent Community.

We know the confidence gap and imposter syndrome can get in the way of meeting spectacular candidates. Please don’t hesitate to apply.",FULLTIME,2025-06-15T00:00:00.000Z,https://outscal.com/job/director-machine-learning-engineering-at-paypal-in-bengaluru-karnataka-india-1?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.paypal.com,Outscal
dqhg8XqcDZzsVUCDAAAAAA==,Machine Learning Engineer/Data Engineer,Adient,"Pune, IN","JOB DESCRIPTION

Responsibilities
• Apply statistical analysis, and machine learning to solve business problems
• Clean, process, and analyze large datasets from multiple sources
• Write efficient, reusable, and reliable Python code for data processing and analysis.
• Build and optimize predictive models and algorithms
• Perform thorough code review to ensure adherence to coding standards and best practices
• Identify performance bottlenecks and suggest optimizations in Python code
• Validate documentation completeness and clarity
• Provide technical leadership and direction to other developers in the team
• Mentor junior team members through constructive code review feedback
• Create data visualizations to communicate findings effectively
• Document code, models, and technical processes
• Ensure data security and compliance with best practices.

Requirements
• Strong knowledge of data science libraries (NumPy, pandas, scikit-learn)
• Experience with data visualization tools (Matplotlib, Seaborn)
• Understanding of statistical analysis and machine learning concepts
• Proficiency in SQL and experience working with databases(SQL Server and Snowflake)
• Experience with version control systems (Azure DevOps)
• Excellent problem-solving skills and attention to detail.

PRIMARY LOCATION

Pune Tech Center",FULLTIME,2025-06-27T00:00:00.000Z,"https://www.glassdoor.co.in/job-listing/machine-learning-engineer-data-engineer-adient-JV_IC2856202_KO0,39_KE40,46.htm?jl=1009724609408&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",https://www.adient.com,Glassdoor
2Ae1qoVGfSuHrD48AAAAAA==,Principal Machine Learning Engineer,Amgen Technology Private Limited,"Secunderabad, IN","Roles & Responsibilities:
• Collaborate with data scientists to develop, train, and evaluate machine learning models.
• Build and maintain MLOps pipelines, including data ingestion, feature engineering, model training, deployment, and monitoring.
• Leverage cloud platforms (AWS, GCP, Azure) for ML model development, training, and deployment.
• Implement DevOps/MLOps best practices to automate ML workflows and improve efficiency.
• Develop and implement monitoring systems to track model performance and identify issues.
• Conduct A/B testing and experimentation to optimize model performance.
• Work closely with data scientists, engineers, and product teams to deliver ML solutions.
• Guide and mentor junior engineers in the team
• Stay updated with the latest trends and advancements

Basic Qualifications:
• Doctorate degree and 2 years of Computer Science, Statistics, and Data Science, Machine Learning experience OR
• Masters degree and 8 to 10 years of Computer Science, Statistics, and Data Science, Machine Learning experience OR
• Bachelors degree and 10 to 14 years of Computer Science, Statistics, and Data Science, Machine Learning experience OR
• Diploma and 14 to 18 years of years of Computer Science, Statistics, and Data Science, Machine Learning experience

Preferred Qualifications:

Must-Have Skills:
• Strong foundation in machine learning algorithms and techniques
• Experience in MLOps practices and tools (e.g., MLflow, Kubeflow, Airflow); Experience in DevOps tools (e.g., Docker, Kubernetes, CI/CD)
• Proficiency in Python and relevant ML libraries (e.g., TensorFlow, PyTorch, Scikit-learn)
• Outstanding analytical and problem-solving skills; Ability to learn quickly; Excellent communication and interpersonal skills

Good-to-Have Skills:
• Experience with big data technologies (e.g., Spark), and performance tuning in query and data processing
• Experience with data engineering and pipeline development
• Experience in statistical techniques and hypothesis testing, experience with regression analysis, clustering and classification
• Knowledge of NLP techniques for text analysis and sentiment analysis
• Experience in analyzing time-series data for forecasting and trend analysis
• Familiar with AWS, Azure, or Google Cloud;
• Familiar with Databricks platform for data analytics and MLOps

Professional Certifications
• Cloud Computing and Databricks certificate preferred",FULLTIME,,https://www.foundit.in/job/principal-machine-learning-engineer-amgen-technology-private-limited-hyderabad-secunderabad-telangana-35051635?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Foundit
2Ae1qoVGfSuHrD48AAAAAA==,Principal Machine Learning Engineer,Amgen Technology Private Limited,"Secunderabad, IN","Roles & Responsibilities:
• Collaborate with data scientists to develop, train, and evaluate machine learning models.
• Build and maintain MLOps pipelines, including data ingestion, feature engineering, model training, deployment, and monitoring.
• Leverage cloud platforms (AWS, GCP, Azure) for ML model development, training, and deployment.
• Implement DevOps/MLOps best practices to automate ML workflows and improve efficiency.
• Develop and implement monitoring systems to track model performance and identify issues.
• Conduct A/B testing and experimentation to optimize model performance.
• Work closely with data scientists, engineers, and product teams to deliver ML solutions.
• Guide and mentor junior engineers in the team
• Stay updated with the latest trends and advancements

Basic Qualifications:
• Doctorate degree and 2 years of Computer Science, Statistics, and Data Science, Machine Learning experience OR
• Masters degree and 8 to 10 years of Computer Science, Statistics, and Data Science, Machine Learning experience OR
• Bachelors degree and 10 to 14 years of Computer Science, Statistics, and Data Science, Machine Learning experience OR
• Diploma and 14 to 18 years of years of Computer Science, Statistics, and Data Science, Machine Learning experience

Preferred Qualifications:

Must-Have Skills:
• Strong foundation in machine learning algorithms and techniques
• Experience in MLOps practices and tools (e.g., MLflow, Kubeflow, Airflow); Experience in DevOps tools (e.g., Docker, Kubernetes, CI/CD)
• Proficiency in Python and relevant ML libraries (e.g., TensorFlow, PyTorch, Scikit-learn)
• Outstanding analytical and problem-solving skills; Ability to learn quickly; Excellent communication and interpersonal skills

Good-to-Have Skills:
• Experience with big data technologies (e.g., Spark), and performance tuning in query and data processing
• Experience with data engineering and pipeline development
• Experience in statistical techniques and hypothesis testing, experience with regression analysis, clustering and classification
• Knowledge of NLP techniques for text analysis and sentiment analysis
• Experience in analyzing time-series data for forecasting and trend analysis
• Familiar with AWS, Azure, or Google Cloud;
• Familiar with Databricks platform for data analytics and MLOps

Professional Certifications
• Cloud Computing and Databricks certificate preferred",FULLTIME,,https://www.foundit.in/job/principal-machine-learning-engineer-amgen-technology-private-limited-hyderabad-secunderabad-telangana-35051635?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Foundit
dqhg8XqcDZzsVUCDAAAAAA==,Machine Learning Engineer/Data Engineer,Adient,"Pune, IN","JOB DESCRIPTION

Responsibilities
• Apply statistical analysis, and machine learning to solve business problems
• Clean, process, and analyze large datasets from multiple sources
• Write efficient, reusable, and reliable Python code for data processing and analysis.
• Build and optimize predictive models and algorithms
• Perform thorough code review to ensure adherence to coding standards and best practices
• Identify performance bottlenecks and suggest optimizations in Python code
• Validate documentation completeness and clarity
• Provide technical leadership and direction to other developers in the team
• Mentor junior team members through constructive code review feedback
• Create data visualizations to communicate findings effectively
• Document code, models, and technical processes
• Ensure data security and compliance with best practices.

Requirements
• Strong knowledge of data science libraries (NumPy, pandas, scikit-learn)
• Experience with data visualization tools (Matplotlib, Seaborn)
• Understanding of statistical analysis and machine learning concepts
• Proficiency in SQL and experience working with databases(SQL Server and Snowflake)
• Experience with version control systems (Azure DevOps)
• Excellent problem-solving skills and attention to detail.

PRIMARY LOCATION

Pune Tech Center",FULLTIME,2025-06-27T00:00:00.000Z,"https://www.glassdoor.co.in/job-listing/machine-learning-engineer-data-engineer-adient-JV_IC2856202_KO0,39_KE40,46.htm?jl=1009724609408&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",https://www.adient.com,Glassdoor
GlX276fVkxbZFE_5AAAAAA==,Machine Learning Engineer,Elucidata,"Rewa, IN","Job Title :
GenAI / ML Engineer

Function :
Research & Development

Location :
Delhi/Bangalore (3 days in office)

About the Company:

Elucidata is a TechBio Company headquartered in San Francisco. Our mission is to make life sciences data AI-ready. Elucidata's Elucidata’s LLM-powered platform Polly, helps research teams wrangle, store, manage and analyze large volumes of biomedical data. We are at the forefront of driving GenAI in life sciences R&D across leading BioPharma companies like Pfizer, Janssen, NextGen Jane and many more. We were recognised as the 'Most Innovative Biotech Company, 2024', by Fast Company. We are a 120+ multi-disciplinary team of experts based across the US and India. In September 2022, we raised $16 million in our Series A round led by Eight Roads, F-Prime, and our existing investors Hyperplane and IvyCap.

About the Role:

We are looking for a GenAI / ML Engineer to join our R&D team and work on cutting-edge applications of LLMs in biomedical data processing . In this role, you'll help build and scale intelligent systems that can extract, summarize, and reason over biomedical knowledge from large bodies of unstructured text, including scientific publications, EHR/EMR reports, and more.

You’ll work closely with data scientists, biomedical domain experts, and product managers to design and implement reliable GenAI-powered workflows — from rapid prototypes to production-ready solutions. This is a highly strategic role as we continue to invest in agentic AI systems and LLM-native infrastructure to power the next generation of biomedical applications.

Key Responsibilities:
• Build and maintain LLM-powered pipelines for entity extraction, ontology normalization, Q&A, and knowledge graph creation using tools like LangChain, LangGraph, and CrewAI.
• Fine-tune and deploy open-source LLMs (e.G., LLaMA, Gemma, DeepSeek, Mistral) for biomedical applications.
• Define evaluation frameworks to assess accuracy, efficiency, hallucinations, and long-term performance;
integrate human-in-the-loop feedback.
• Collaborate cross-functionally with data scientists, bioinformaticians, product teams, and curators to build impactful AI solutions.
• Stay current with the LLM ecosystem and drive adoption of cutting-edge tools, models, and methods.

Qualifications :
• 2–3 years of experience as an ML engineer, data scientist, or data engineer working on NLP or information extraction.
• Strong Python programming skills and experience building production-ready codebases.
• Hands-on experience with LLM frameworks and tooling (e.G., LangChain, HuggingFace, OpenAI APIs, Transformers).
• Familiarity with one or more LLM families (e.G., LLaMA, Mistral, DeepSeek, Gemma) and prompt engineering best practices.
• Strong grasp of ML/DL fundamentals and experience with tools like PyTorch, or TensorFlow.
• Ability to communicate ideas clearly, iterate quickly, and thrive in a fast-paced, product-driven environment.

Good to Have (Preferred but Not Mandatory)
• Experience working with biomedical or clinical text (e.G., PubMed, EHRs, trial data).
• Exposure to building autonomous agents using CrewAI or LangGraph.
• Understanding of knowledge graph construction and integration with LLMs.
• Experience with evaluation challenges unique to GenAI workflows (e.G., hallucination detection, grounding, traceability).
• Experience with fine-tuning, LoRA, PEFT, or using embeddings and vector stores for retrieval.
• Working knowledge of cloud platforms (AWS/GCP) and MLOps tools (MLflow, Airflow etc.).
• Contributions to open-source LLM or NLP tooling

We are proud to be an equal-opportunity workplace and are an affirmative action employer. We are committed to equal employment opportunities regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status.",FULLTIME,2025-07-02T00:00:00.000Z,https://www.recruit.net/job/machine-learning-engineer-jobs/94BF512C832BB9B0?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.elucidata.io,Recruit.net
cJs2iRr9SRN7Vz1kAAAAAA==,Senior Machine Learning Engineer I,Ericsson,"Bengaluru, IN","About This Opportunity

As a Senior Machine Learning Engineer (SMLE), will be leading efforts for AI model deployment at scale, involving edge interfacing, ML pipeline and design of supervising and alerting systems for ML models. A specialist software engineer with experience building large-scale systems and enjoys optimizing systems and evolving them.

What you will do:
• Lead analysis of ML-driven business needs and opportunities for Ericsson and strategic customers.
• Define model validation strategy and establish success criteria in data science terms.
• Architect and design data flow and machine learning model implementation for production deployment.
• Drive rapid development of minimum viable solutions and leverage existing and new data sources.
• Develop solutions using Generative AI and RAG approaches.
• Design near real-time streaming and batch applications, ensuring scalability and high availability.
• Conduct performance analysis, tuning, and apply best practices in architecture and design.
• Document solutions and support reviews; contribute to product roadmap and backlog governance.
• Manage system packaging, software versioning, and change management.
• Perform design and code reviews, focusing on security and functional requirements.
• Collaborate with product teams to integrate ML models into Ericsson offerings
• Advocate for new technologies within ML communities and mentor junior team members
• Build ML competency within Ericsson and contribute to cross-functional initiatives.

You will bring:
• Proficient in Python with strong programming skills in C++/Scala/Java.
• Demonstrated expertise in implementing diverse machine learning techniques.
• Skilled in using ML frameworks such as PyTorch, TensorFlow, and Spark ML.
• Experience designing cloud solutions on platforms like AWS, utilizing services like SageMaker, EKS, Bedrock, and Generative AI models.
• Expertise in containerization and Kubernetes in cloud environments.
• Familiarity with Generative AI models, RAG pipelines, and vector embeddings
• Competent in big data storage and retrieval strategies, including indexing and partitioning.
• Experience with big data technologies like Spark, Kafka, MongoDB, and Cassandra.
• Skilled in API design and development for AI/ML models
• Proven experience writing production-grade software
• Competence in Codebase repository management like Git and any CI/CD pipelines.
• Extensive experience in model development and life-cycle-management in one or more industry/application domain
• Understanding and application of Security: Authentication and Authorization methods, SSL/TLS, Network Security (Firewall, NSG rules, Virtual Network, Subnet, Private Endpoint etc), Data Privacy handling and protection.
• Degree in Computer Science, Data Science, AI, Machine Learning, Electrical Engineering, or related fields from a reputable institution (Bachelor's, Master's, or Ph.D.)
• 10+ years of overall industry experience with 5+ years of experience in AI/ML domain",FULLTIME,2025-06-23T00:00:00.000Z,https://in.linkedin.com/jobs/view/senior-machine-learning-engineer-i-at-ericsson-4239939707?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.ericsson.com,LinkedIn
